episode_id,frame_index,global_index,task_progress,comparison_condition,comparison_label,noise_seed,noise_id,translation_language_distance,rotation_language_distance,gripper_language_difference,full_action_language_distance,signed_diff_x,signed_diff_y,signed_diff_z,signed_diff_roll,signed_diff_pitch,signed_diff_yaw,signed_diff_gripper
0,128,128,0.4980544747081712,contradictory,Contradictory,7100128,sha256:d418642eb340f5fc,0.09986786363863874,0.011797607516407625,0.003927469253540039,0.10063895242695266,0.0349659696221351,0.001825947314500899,0.0935288034379481,-2.213992411269995e-05,0.005505395121872399,-0.0104342550039292,0.003927469253540039
0,128,128,0.4980544747081712,unrelated,Unrelated,7100128,sha256:d418642eb340f5fc,0.1082471127646851,0.01562382754135145,0.00116455554962136,0.10937503187912906,0.0479278527200221,-0.0502011775970459,0.0830674432218073,-0.0005810949951409,0.0144651229493319,-0.005875928327441198,-0.00116455554962136
0,139,139,0.5408560311284046,paraphrase,Paraphrase,7100139,sha256:e9eb12ec54db9a06,0.09070177280270994,0.017322825035048416,0.005534768104553223,0.09250689441722974,-0.0483700707554817,0.058339357376098716,-0.0498364046216011,0.0012791404151357999,-0.015238385647535303,0.00813852995634079,-0.005534768104553223
0,139,139,0.5408560311284046,contradictory,Contradictory,7100139,sha256:e9eb12ec54db9a06,0.09538954656015412,0.008649183999977519,0.001284956932067871,0.095789483196928,-0.0332578942179679,0.0834396481513977,0.0321076810359955,0.0009932618122548,0.008275769650936196,0.0023094266653060913,-0.001284956932067871
0,139,139,0.5408560311284046,unrelated,Unrelated,7100139,sha256:e9eb12ec54db9a06,0.19929688890016686,0.024335567089630764,0.0037200450897217907,0.20081162438048486,-0.06562463939189911,-0.16346034407615656,0.09323825687170031,-0.0032547274604440004,0.024050258100032793,-0.0017921105027198098,0.0037200450897217907
0,141,141,0.5486381322957199,paraphrase,Paraphrase,7100141,sha256:5cd54132bdc70b74,0.05901085319573081,0.012695988843148787,0.0013453960418701172,0.06037614610177542,-0.0264660865068435,0.027537755668163202,-0.0449833199381828,-0.0001042349031195,-0.011654596775770198,0.005034644156694398,-0.0013453960418701172
0,141,141,0.5486381322957199,contradictory,Contradictory,7100141,sha256:5cd54132bdc70b74,0.06886793903810047,0.009911373131610675,0.0020226240158081055,0.06960689155980794,-0.014046922326087903,0.0429229848086833,0.0519912913441657,2.6215915568099965e-05,0.007871226407587601,-0.006023157387971902,-0.0020226240158081055
0,141,141,0.5486381322957199,unrelated,Unrelated,7100141,sha256:5cd54132bdc70b74,0.06604032658167779,0.010389279943925701,0.01296699047088623,0.06809849274866492,0.005529474467039101,0.0157211571931839,0.063903011381626,-0.0022278264514171,0.009809874929487702,-0.0025962051004171025,-0.01296699047088623
0,156,156,0.6070038910505836,paraphrase,Paraphrase,7100156,sha256:267889625d077da4,0.32351471561439377,0.02897814217178359,0.007769286632537842,0.3249028558778281,-0.2085060179233551,0.15453308820724487,-0.19314900040626531,0.005118483677506402,-0.028516933321952792,-0.0005642361938953001,-0.007769286632537842
0,156,156,0.6070038910505836,contradictory,Contradictory,7100156,sha256:267889625d077da4,0.5757357892906854,0.01887410413865911,0.004306137561798096,0.57606117183673,-0.3849288821220397,0.3608498871326447,-0.23041009902954113,-0.005593894049525299,-0.010431244969367995,-0.0147013361565767,-0.004306137561798096
0,156,156,0.6070038910505836,unrelated,Unrelated,7100156,sha256:267889625d077da4,0.8074018548926133,0.08934217563655598,0.02591615915298462,0.8127431494246805,-0.6081044077873229,0.5030517578125,0.1704280301928519,-0.0321689201518892,0.026069582439959,0.0791679341346026,-0.02591615915298462
0,169,169,0.6575875486381323,paraphrase,Paraphrase,7100169,sha256:4902698f89371e4e,0.15266043280377553,0.018263829612426192,0.006894409656524436,0.15390356753649273,-0.14572903513908392,0.002660393714904813,-0.045400202274322565,9.816698729990005e-05,-0.015519496053457302,-0.009628243744373297,-0.006894409656524436
0,169,169,0.6575875486381323,contradictory,Contradictory,7100169,sha256:4902698f89371e4e,0.17135371267598085,0.017685960166624933,0.007700443267822155,0.17243603121557569,-0.1706611812114716,0.007975116372108515,-0.013162583112716675,0.0010935147292912002,-0.012893646955490105,-0.012056171894073497,-0.007700443267822155
0,169,169,0.6575875486381323,unrelated,Unrelated,7100169,sha256:4902698f89371e4e,0.24152801306215935,0.06619861966950405,0.013369500637054443,0.2507923082695848,0.0267339944839477,0.21623212844133372,0.10423406958580012,-0.008552437648177,0.0588005632162094,0.029182303231209402,-0.013369500637054443
0,191,191,0.7431906614785992,paraphrase,Paraphrase,7100191,sha256:4e179b9d1881514c,0.23151398838779247,0.011958046892494453,0.005928337574005127,0.23189839777604623,-0.1118117272853852,0.0031592100858688996,-0.2026989981532097,0.0055741965770721,-0.010459635406732497,0.0015872130170465001,0.005928337574005127
0,191,191,0.7431906614785992,contradictory,Contradictory,7100191,sha256:4e179b9d1881514c,0.39143770199367495,0.004772853223747151,0.014916956424713135,0.39175090332883894,-0.1483883932232856,-0.0038230493664741013,-0.3622012473642825,0.0029769674874841993,-0.0024108774960040977,0.0028470093384385994,0.014916956424713135
0,191,191,0.7431906614785992,unrelated,Unrelated,7100191,sha256:4e179b9d1881514c,0.49021245066897906,0.010085601928480847,0.008078396320343018,0.49038273485539285,-0.1606290191411971,0.0187821090221404,-0.4627675414085387,-0.0008922033011913005,-0.0029401145875453984,0.009606199339032201,0.008078396320343018
0,196,196,0.7626459143968871,paraphrase,Paraphrase,7100196,sha256:659d6cd84b993457,0.12447685920100422,0.012518916166352895,0.0007838010787963867,0.12510725831324865,-0.1047640852630139,0.0347021594643592,-0.05757373571395874,0.00048417225480075694,-0.012234793044626699,-0.0026074275374412953,-0.0007838010787963867
0,196,196,0.7626459143968871,contradictory,Contradictory,7100196,sha256:659d6cd84b993457,0.5513624186954,0.003494926606334364,0.007250547409057617,0.5514211654437616,-0.1310148760676384,-0.0497889518737793,-0.5332510471343994,-0.0008689794340170431,-0.003385111689567499,-2.0138919353498985e-05,-0.007250547409057617
0,196,196,0.7626459143968871,unrelated,Unrelated,7100196,sha256:659d6cd84b993457,0.6840507688438355,0.00975643846166698,1.9906415343284607,2.104916711093545,-0.1638681292533874,-0.006131745874881699,-0.6641047298908234,-0.0018273958703502432,-0.006925031542778,0.0066251531243324,-1.9906415343284607
0,212,212,0.8249027237354085,paraphrase,Paraphrase,7100212,sha256:2d7b5f488a91b599,0.2183067741830347,0.015431542917361745,0.01017487049102761,0.219087900534288,-0.029307223856449197,0.0768730640411377,-0.2022114396095276,0.0047064959071576,-0.014589583268389099,-0.0017679007723928,-0.01017487049102761
0,212,212,0.8249027237354085,contradictory,Contradictory,7100212,sha256:2d7b5f488a91b599,0.11887671887067523,0.005881493082061908,0.006780147552490123,0.1192150856694128,0.10713682323694229,-0.02341383695602417,0.04588210582733154,-5.191052332520008e-05,-0.0038648080080747986,-0.004433116875588901,-0.006780147552490123
0,212,212,0.8249027237354085,unrelated,Unrelated,7100212,sha256:2d7b5f488a91b599,0.6449298845211837,0.03381280434197563,0.011142075061798207,0.6459117645024426,0.2633424028754233,-0.5865003466606141,0.05101644992828369,-0.0026707114302554,0.033633161336183506,-0.002232374623417901,0.011142075061798207
0,221,221,0.8599221789883269,paraphrase,Paraphrase,7100221,sha256:c18750e28cb0d952,0.07589119002991496,0.012071412271156948,0.00524216890335083,0.07702384081041506,0.026821784675121293,-0.01819789409637451,-0.06862143427133559,0.0080401860177517,-0.0083612045273183,-0.003341356292367,0.00524216890335083
0,221,221,0.8599221789883269,contradictory,Contradictory,7100221,sha256:c18750e28cb0d952,0.40994712846664955,0.026156664243068554,0.004689455032348633,0.41080750992511894,0.1182962507009505,-0.3690170496702194,-0.13374999910593027,0.022965205833315797,0.0031338734552264994,-0.0121222622692584,-0.004689455032348633
0,221,221,0.8599221789883269,unrelated,Unrelated,7100221,sha256:c18750e28cb0d952,0.7046702025298315,0.033153007916925825,2.0036900639533997,2.124248829269526,0.1456273868679999,-0.6267668083310127,0.2872562035918235,-0.0156986359506846,0.020190304145217,-0.021095648407936,-2.0036900639533997
0,241,241,0.9377431906614786,paraphrase,Paraphrase,7100241,sha256:a91e6b02da5296b8,0.28221866065995205,0.021776228513504088,2.0661072731018066,2.0854066367299096,-0.024757988750934587,0.12374772131443021,-0.2524300217628479,0.019690502842422502,-0.002699178643524699,0.0088995876722037,2.0661072731018066
0,241,241,0.9377431906614786,contradictory,Contradictory,7100241,sha256:a91e6b02da5296b8,0.2045964165031825,0.015101443334758517,0.05476421117782604,0.21233668091657218,0.0741267278790474,-0.0679896026849747,0.1781637892127036,-0.0006160602206364,-0.000844346359372198,-0.015065229497849901,0.05476421117782604
0,241,241,0.9377431906614786,unrelated,Unrelated,7100241,sha256:a91e6b02da5296b8,0.13624756941283359,0.0075668002462684954,0.04872500896453835,0.1448957664511499,0.0606825277209282,-0.07207804173231129,0.0984163954854011,-0.0013186915894039,0.002991270273923801,-0.0068242084234953,0.04872500896453835
0,257,257,1.0,paraphrase,Paraphrase,7100257,sha256:471c4bc442003180,0.05311523195742496,0.014338608162371357,0.005894720554351807,0.055331467361158765,-0.0334092453122139,0.016659036278724587,-0.037782624363899196,0.005994503386318699,-0.0123433023691178,0.004159867763519301,-0.005894720554351807
0,257,257,1.0,contradictory,Contradictory,7100257,sha256:471c4bc442003180,0.055010686274023564,0.013681309960302208,0.0035869479179382324,0.0567998243125356,-0.016870126128196702,0.02760146558284758,0.044494196772575406,-0.001064626500010499,0.010436952114105204,-0.008781505748629601,0.0035869479179382324
0,257,257,1.0,unrelated,Unrelated,7100257,sha256:471c4bc442003180,0.3189352836467162,0.04063433280522934,0.010465264320373646,0.3216836736836869,0.0909142941236496,-0.2665195167064667,0.1497386172413826,0.009036325849592701,0.039390847086906405,0.004225515760481401,0.010465264320373646
1,0,258,0.0,paraphrase,Paraphrase,7110000,sha256:1100a948a22e2328,0.21163232726209127,0.03806968674148779,0.0030497312545777477,0.21505079365510152,0.15587538480758673,-0.04447886347770699,-0.1360615193843842,0.0019515941385179,-0.023699801415204995,-0.029728971421718597,-0.0030497312545777477
1,0,258,0.0,contradictory,Contradictory,7110000,sha256:1100a948a22e2328,0.21242382563246567,0.006298412079671567,0.0011429786682130016,0.21252025336728148,-0.12036842107772827,0.1670807898044586,-0.05214723944663999,0.0005340051720849999,-0.005864508450031294,0.0022343620657920976,-0.0011429786682130016
1,0,258,0.0,unrelated,Unrelated,7110000,sha256:1100a948a22e2328,0.3754416502419875,0.02293045997115447,0.0011104941368101917,0.3761428876479569,-0.19941272586584088,-0.31133976578712474,-0.0652575492858887,0.00175228290027,0.0088350959122181,0.0210873559117317,-0.0011104941368101917
1,24,282,0.095617529880478,paraphrase,Paraphrase,7110024,sha256:7e9dc6c0733dec32,0.0944033110634591,0.011335185601411824,0.005796492099761963,0.09525791774453858,0.016636312007904053,0.03820157051086426,-0.0847104378044604,0.009578683413565199,-0.005880237556993901,-0.0014690347015857991,-0.005796492099761963
1,24,282,0.095617529880478,contradictory,Contradictory,7110024,sha256:7e9dc6c0733dec32,0.19317204787858536,0.015174629256854835,0.0010998845100403942,0.19377027429568472,0.06308579444885254,0.1822485327720642,0.011004313826561002,-0.008846237324178201,0.0060899751260877,-0.0107203386723995,0.0010998845100403942
1,24,282,0.095617529880478,unrelated,Unrelated,7110024,sha256:7e9dc6c0733dec32,0.3805658946123176,0.07215552213454603,0.008116304874420166,0.38743088921948016,-0.3713798820972443,0.0007634758949279785,-0.0831071622669696,-0.0032166298478842007,0.011797391809523,0.0711118429899216,0.008116304874420166
1,32,290,0.1274900398406374,paraphrase,Paraphrase,7110032,sha256:92dc72fac1c9766d,0.3636679713796979,0.02338912096142642,0.002748548984527699,0.3644296899379815,-0.17709010839462286,0.2105387002229691,-0.23783805966377264,0.0194266978651285,-0.011303685605525898,0.0064715594053269,-0.002748548984527699
1,32,290,0.1274900398406374,contradictory,Contradictory,7110032,sha256:92dc72fac1c9766d,0.5303509080449776,0.014784140087844518,0.0006298422813414417,0.5305573043164787,-0.34951877593994146,0.3149750828742981,-0.24474355578422552,0.0100720766931773,-0.007050111889839197,0.0082109677605331,-0.0006298422813414417
1,32,290,0.1274900398406374,unrelated,Unrelated,7110032,sha256:92dc72fac1c9766d,0.6328970138532504,0.11423563247390663,0.008177757263183594,0.643175936727215,-0.5925746783614159,0.08010122179985049,-0.20735880732536321,0.004407147876918299,0.006920874118805001,0.1139405909925699,0.008177757263183594
1,45,303,0.1792828685258964,paraphrase,Paraphrase,7110045,sha256:3d9b185f15a743da,0.15399014682886206,0.011192757326244446,0.0018593072891235352,0.15440757805410357,-0.15153217315673834,-0.003517746925354004,-0.027177035808563232,0.008171882480382999,-0.0037914738059044023,-0.006642505526542594,0.0018593072891235352
1,45,303,0.1792828685258964,contradictory,Contradictory,7110045,sha256:3d9b185f15a743da,0.24226140567084717,0.0412972649026789,0.007662773132324219,0.24587551902972019,-0.2349357306957245,0.008393153548240703,0.058526456356048584,-0.0009630043059587028,0.004151273518800701,-0.04107680171728129,0.007662773132324219
1,45,303,0.1792828685258964,unrelated,Unrelated,7110045,sha256:3d9b185f15a743da,0.24583951444581473,0.14037909656449232,0.026020169258117676,0.2842893012820533,-0.2430135309696198,0.030951038002967807,0.02057969570159912,-0.007550150156021101,-0.006659083068370798,0.14001765102148062,0.026020169258117676
1,53,311,0.2111553784860557,paraphrase,Paraphrase,7110053,sha256:3636b05450547aa4,0.12351345503811251,0.002832442837786877,0.00361478328704834,0.1235987984006863,-0.11989283561706551,-0.011351525783538798,-0.027430355548858643,0.00032876466866578973,-0.0009138220921158001,0.0026607471518219,0.00361478328704834
1,53,311,0.2111553784860557,contradictory,Contradictory,7110053,sha256:3636b05450547aa4,0.17937956477208258,0.009972133698356886,0.0029218196868896484,0.17968029591082707,-0.1578367650508881,-0.0163127481937409,0.083656907081604,0.0006991010159253001,0.0034380191937088997,-0.009334598667919601,0.0029218196868896484
1,53,311,0.2111553784860557,unrelated,Unrelated,7110053,sha256:3636b05450547aa4,0.17164380896093176,0.06112150084502265,0.0035240650177001953,0.18223571015147916,-0.1398142874240876,0.09871718287467951,0.012979984283447266,-0.0037883485783823,0.0105256251990795,0.0600890796631574,0.0035240650177001953
1,64,322,0.2549800796812749,paraphrase,Paraphrase,7110064,sha256:cee87adbbefe914a,0.230728440806165,0.017799103893109035,0.03510749340057395,0.23406186701193557,-0.1551367416977882,-0.025933034718036596,-0.16880664229393,0.0044200103147886,-0.0165152624249457,0.004951536655426095,0.03510749340057395
1,64,322,0.2549800796812749,contradictory,Contradictory,7110064,sha256:cee87adbbefe914a,0.12008353553019628,0.03285171440533412,0.0010480880737306908,0.12450055876746836,0.006753250956535395,-0.010842025279998696,0.1194022595882416,-0.0081308333319612,0.00013422593474389857,-0.0318293366581201,0.0010480880737306908
1,64,322,0.2549800796812749,unrelated,Unrelated,7110064,sha256:cee87adbbefe914a,0.28670268604151405,0.0782782177385645,2.0376663208007812,2.0592255691112467,-0.127313919365406,0.1668497174978257,-0.1953222155570984,-0.0007672312785871001,-0.0179921966046094,0.0761785507202149,-2.0376663208007812
1,87,345,0.3466135458167331,paraphrase,Paraphrase,7110087,sha256:9fbcb2df8e332182,0.11519799951190202,0.004551053116904481,0.004116773605346236,0.11536134101567448,0.0058123022317886006,0.06817054748535156,-0.09267994761466986,0.00012729526497420006,-0.0032400838099421003,-0.003193389624357201,0.004116773605346236
1,87,345,0.3466135458167331,contradictory,Contradictory,7110087,sha256:9fbcb2df8e332182,0.12736498726762502,0.019285192250896525,0.0012265443801877662,0.12882260295830422,0.0804369375109671,-0.0332910418510437,0.09297013282775879,-0.0027234826120547,0.0047473711892961,-0.018492261879146002,0.0012265443801877662
1,87,345,0.3466135458167331,unrelated,Unrelated,7110087,sha256:9fbcb2df8e332182,0.9252007738509178,0.04593902370455746,0.0110126733779905,0.9264060366859638,0.19025570899248112,-0.9053840041160583,0.00889056921005249,0.0100063330028206,0.0079881218262015,0.044118670746684095,0.0110126733779905
1,91,349,0.3625498007968127,paraphrase,Paraphrase,7110091,sha256:978a27db81ba5a7d,0.04564551602903662,0.003850469969679423,0.0037485361099242054,0.045960752555978104,0.013230457901954693,0.00802081823348999,-0.0429433882236481,-0.0006074472912588001,-0.0038014901801943,7.615238428120008e-05,0.0037485361099242054
1,91,349,0.3625498007968127,contradictory,Contradictory,7110091,sha256:978a27db81ba5a7d,0.09395923463781598,0.013507048473648134,0.0025044679641722523,0.09495815126663537,0.0575128346681595,-0.0392727255821228,0.0630734860897064,-0.0005828738794662001,-0.0027740104123949,-0.0132062667980789,0.0025044679641722523
1,91,349,0.3625498007968127,unrelated,Unrelated,7110091,sha256:978a27db81ba5a7d,0.8726488454496892,0.042995414042008226,0.0050601959228515625,0.8737220488668562,0.1710159927606582,-0.851446434855461,-0.0854898020625114,0.040109163557644795,0.015468860976398002,0.0007582660764456003,-0.0050601959228515625
1,107,365,0.4262948207171315,paraphrase,Paraphrase,7110107,sha256:2f689176417a4236,0.05581309631231543,0.008411709829190369,0.008533179759979359,0.05708479428914864,0.0107779428362846,0.012990415096282959,-0.053199499845504594,-0.0005996130639686,-0.008356500416994098,-0.0007524807006119997,0.008533179759979359
1,107,365,0.4262948207171315,contradictory,Contradictory,7110107,sha256:2f689176417a4236,0.10008809227086725,0.010018323201762394,0.0022602081298828125,0.10061362509614191,0.0842377245426177,-0.02993398904800415,0.04500653594732291,-0.0008626387570984,-0.006005864590406397,-0.0079719661734998,0.0022602081298828125
1,107,365,0.4262948207171315,unrelated,Unrelated,7110107,sha256:2f689176417a4236,0.8076483183382783,0.07774930693301503,2.0126481652259827,2.1700445612546133,0.0751887932419776,-0.7631553113460541,-0.2534490525722503,0.0079539625439793,0.0758188031613827,-0.015270831529051,-2.0126481652259827
1,119,377,0.4741035856573705,paraphrase,Paraphrase,7110119,sha256:cee94ad1bf070f86,0.14753120515987414,0.03561477755609578,0.007145524024963379,0.15193724819768978,-0.023460477590560913,0.09776103496551514,-0.10797148942947388,0.0242865066975356,-0.024594515562057398,-0.008584158495068602,0.007145524024963379
1,119,377,0.4741035856573705,contradictory,Contradictory,7110119,sha256:cee94ad1bf070f86,0.05744260477937613,0.04737647388345658,0.01041567325592041,0.07518423618580922,0.02681267261505127,-0.017677068710327204,0.04762619733810433,0.0156254246830941,-0.0347973043099045,-0.028098469600081402,0.01041567325592041
1,119,377,0.4741035856573705,unrelated,Unrelated,7110119,sha256:cee94ad1bf070f86,0.9608990576625392,0.0375555007756223,0.02006542682647694,0.9618420015828963,0.20020201802253718,-0.686607301235199,0.6417293548583984,-4.5143067836699025e-05,-0.0271111577749252,-0.025988434441387702,0.02006542682647694
1,132,390,0.5258964143426295,paraphrase,Paraphrase,7110132,sha256:61fd27d8c1b60fb1,0.12019973480151352,0.02208410360830738,0.006234467029571422,0.12237055388319304,-0.0385241284966468,-0.004651308059692411,-0.11376393586397171,0.0169686132576317,-0.014027409255504608,-0.0017336625605821991,0.006234467029571422
