episode_id,task_stage,task_stage_index,comparison_condition,metric,count,mean,median,std
1,40–60%,2,Paraphrase,gripper_language_difference,4,0.006432592868804876,0.0066899955272674005,0.0019832856888805576
2,40–60%,2,Paraphrase,gripper_language_difference,4,0.00729784369468689,0.005689293146133423,0.0064086198046063225
3,40–60%,2,Paraphrase,gripper_language_difference,4,0.004884883761406028,0.005135536193847767,0.001777950545698565
4,40–60%,2,Paraphrase,gripper_language_difference,4,0.003589719533920288,0.002788364887237549,0.0033505851406871088
5,40–60%,2,Paraphrase,gripper_language_difference,4,0.00582358241081235,0.004866331815719549,0.004194716249532992
6,40–60%,2,Paraphrase,gripper_language_difference,5,0.005349195003509455,0.006098151206970104,0.003685435749361683
7,40–60%,2,Paraphrase,gripper_language_difference,4,0.004696771502494784,0.0028677284717558704,0.004231541996238555
8,40–60%,2,Paraphrase,gripper_language_difference,4,0.005647331476211548,0.004049241542816162,0.0034911820858310153
9,40–60%,2,Paraphrase,gripper_language_difference,4,0.026061415672302274,0.006861865520477295,0.043016137054743726
0,40–60%,2,Paraphrase,full_action_language_distance,4,0.0840343608316688,0.0890813433605773,0.01651376051206841
1,40–60%,2,Paraphrase,full_action_language_distance,4,0.09190445309120945,0.08972767408617084,0.054297654548772036
2,40–60%,2,Paraphrase,full_action_language_distance,4,0.17843202335922081,0.13594955819679946,0.12198929531445676
3,40–60%,2,Paraphrase,full_action_language_distance,4,0.11972561842182616,0.10731558750754762,0.04624575460302525
4,40–60%,2,Paraphrase,full_action_language_distance,4,0.11234647423630456,0.10730645451693438,0.045349595095801436
5,40–60%,2,Paraphrase,full_action_language_distance,4,0.1098535888610038,0.11260392507048636,0.03701923800576851
6,40–60%,2,Paraphrase,full_action_language_distance,5,0.11587232243782944,0.0979136909870249,0.06579352245563327
7,40–60%,2,Paraphrase,full_action_language_distance,4,0.10878909056376929,0.08609039601541879,0.08361677587801711
8,40–60%,2,Paraphrase,full_action_language_distance,4,0.11731638857642587,0.10485574435198933,0.04912260820451155
9,40–60%,2,Paraphrase,full_action_language_distance,4,0.1349730194364022,0.1230926566000434,0.0940048334200348
0,40–60%,2,Contradictory,translation_language_distance,4,0.09759239477263446,0.09762870509939643,0.023495051319813307
1,40–60%,2,Contradictory,translation_language_distance,4,0.09177627583968513,0.07876534852512168,0.04572168517145968
2,40–60%,2,Contradictory,translation_language_distance,4,0.22154573833417135,0.17140382010028313,0.1879900072089882
3,40–60%,2,Contradictory,translation_language_distance,4,0.19988005568420159,0.19634541320983512,0.056542184506790154
4,40–60%,2,Contradictory,translation_language_distance,4,0.19938387521325346,0.19527260901574314,0.11927801667224337
5,40–60%,2,Contradictory,translation_language_distance,4,0.26231821411203377,0.24612740973399283,0.18105953581605597
6,40–60%,2,Contradictory,translation_language_distance,5,0.14840813890265347,0.1165456487681072,0.0958577043375048
7,40–60%,2,Contradictory,translation_language_distance,4,0.16996563305529616,0.1356168537661439,0.10267241463803559
8,40–60%,2,Contradictory,translation_language_distance,4,0.1553338335370706,0.16552412098872912,0.06757504643186564
9,40–60%,2,Contradictory,translation_language_distance,4,0.2766369135144626,0.20247040373350936,0.2471323510306262
0,40–60%,2,Contradictory,rotation_language_distance,4,0.015229322029283442,0.01085449032400915,0.01030142827712457
1,40–60%,2,Contradictory,rotation_language_distance,4,0.022850132201829455,0.017002865861049425,0.016890803054320093
2,40–60%,2,Contradictory,rotation_language_distance,4,0.02598595809907431,0.02291709236697371,0.016669037152416966
3,40–60%,2,Contradictory,rotation_language_distance,4,0.035062198320739896,0.026129340291252204,0.01875907307943756
4,40–60%,2,Contradictory,rotation_language_distance,4,0.02602606611298404,0.028203128230283793,0.008665222580436525
5,40–60%,2,Contradictory,rotation_language_distance,4,0.027764896319452444,0.03253824238552972,0.011697540825080803
6,40–60%,2,Contradictory,rotation_language_distance,5,0.012449823439518372,0.013598050149486568,0.0040961131936650035
7,40–60%,2,Contradictory,rotation_language_distance,4,0.025266814668819727,0.023036041047142658,0.009069230604666691
8,40–60%,2,Contradictory,rotation_language_distance,4,0.02233468294918469,0.02070275105568449,0.007103042418082523
9,40–60%,2,Contradictory,rotation_language_distance,4,0.024465275053651973,0.024850937326599327,0.005638287006991518
0,40–60%,2,Contradictory,gripper_language_difference,4,0.0025024712085723877,0.0023987293243408203,0.00112803599306564
1,40–60%,2,Contradictory,gripper_language_difference,4,0.0034938901662825705,0.001492023468017467,0.0046769381385737795
2,40–60%,2,Contradictory,gripper_language_difference,4,0.004769295454025241,0.004355579614639282,0.0018020540936818795
3,40–60%,2,Contradictory,gripper_language_difference,4,0.009916424751281877,0.009572803974151778,0.007482191989812818
4,40–60%,2,Contradictory,gripper_language_difference,4,0.5072437226772308,0.007784247398376465,0.999388571472204
5,40–60%,2,Contradictory,gripper_language_difference,4,0.507337749004364,0.007536560297012274,1.0008539663434366
6,40–60%,2,Contradictory,gripper_language_difference,5,0.00376099348068244,0.0039032697677613415,0.002864395583245671
7,40–60%,2,Contradictory,gripper_language_difference,4,0.0016803890466689508,0.0019106566905974232,0.0010290978643242481
8,40–60%,2,Contradictory,gripper_language_difference,4,0.008354768157005116,0.006411075592040794,0.00719857586528703
9,40–60%,2,Contradictory,gripper_language_difference,4,0.4840945601463318,0.010282725095748957,0.953673027191874
0,40–60%,2,Contradictory,full_action_language_distance,4,0.0989887922578955,0.09821421781194033,0.024718309842586467
1,40–60%,2,Contradictory,full_action_language_distance,4,0.09709055248866409,0.08789893064097556,0.04209321939696113
2,40–60%,2,Contradictory,full_action_language_distance,4,0.22349434767653373,0.17401733906342023,0.1881375992365301
3,40–60%,2,Contradictory,full_action_language_distance,4,0.20399917645190402,0.20266385796042968,0.05618712052447824
4,40–60%,2,Contradictory,full_action_language_distance,4,0.6272320641124154,0.1963943183063233,0.941004643174354
5,40–60%,2,Contradictory,full_action_language_distance,4,0.6823279263830395,0.29281141411927586,0.9218625818075743
6,40–60%,2,Contradictory,full_action_language_distance,5,0.14915082036145466,0.11682840956417463,0.09564973577236491
7,40–60%,2,Contradictory,full_action_language_distance,4,0.17299244498602873,0.13764058073627197,0.1004779714752431
8,40–60%,2,Contradictory,full_action_language_distance,4,0.15741299088743924,0.16746441414379856,0.06752663730562293
9,40–60%,2,Contradictory,full_action_language_distance,4,0.68913331696642,0.3664665183801114,0.8675776009188627
0,40–60%,2,Unrelated,translation_language_distance,4,0.3117192091519992,0.15377200083242598,0.37848925824698654
1,40–60%,2,Unrelated,translation_language_distance,4,0.5735955098537555,0.6328315009504659,0.3974722503772678
2,40–60%,2,Unrelated,translation_language_distance,4,0.4499354757781274,0.381420144179397,0.3698087693949132
3,40–60%,2,Unrelated,translation_language_distance,4,0.5247993807434921,0.3728017155254252,0.44569285982498164
4,40–60%,2,Unrelated,translation_language_distance,4,0.543620497325806,0.5201015440048015,0.34034302762520946
5,40–60%,2,Unrelated,translation_language_distance,4,0.40077492193681385,0.4345816104443472,0.24540006565157899
6,40–60%,2,Unrelated,translation_language_distance,5,0.17256199461889882,0.11266411648094722,0.14982089462201834
7,40–60%,2,Unrelated,translation_language_distance,4,0.36111602443737073,0.19851131053356336,0.4023529695092263
8,40–60%,2,Unrelated,translation_language_distance,4,0.5871430891004205,0.6116272401103888,0.4081233340457633
9,40–60%,2,Unrelated,translation_language_distance,4,0.5229907905829347,0.5501898864103255,0.19770938233434365
0,40–60%,2,Unrelated,rotation_language_distance,4,0.01986335243549231,0.019979697315491107,0.008428829092417125
1,40–60%,2,Unrelated,rotation_language_distance,4,0.03663272705271161,0.02686868104542353,0.029301452581390528
2,40–60%,2,Unrelated,rotation_language_distance,4,0.023075566902794536,0.024071337490992467,0.007135522182403486
3,40–60%,2,Unrelated,rotation_language_distance,4,0.06055722178565197,0.04841498962532813,0.03372134129761729
4,40–60%,2,Unrelated,rotation_language_distance,4,0.03365149639367961,0.031049245106260767,0.018637679271980033
5,40–60%,2,Unrelated,rotation_language_distance,4,0.031469697313133094,0.032769967943572724,0.014694912306386755
6,40–60%,2,Unrelated,rotation_language_distance,5,0.021261088209253654,0.020981127614747044,0.007449869043771349
7,40–60%,2,Unrelated,rotation_language_distance,4,0.04754261882581859,0.044749402972082686,0.02204435819440146
8,40–60%,2,Unrelated,rotation_language_distance,4,0.03868950874955713,0.03207187031672848,0.022808245007116045
9,40–60%,2,Unrelated,rotation_language_distance,4,0.025655153427965018,0.030436860870506587,0.011573278300087902
0,40–60%,2,Unrelated,gripper_language_difference,4,0.007017672061920166,0.006969571113586537,0.005500812927795827
1,40–60%,2,Unrelated,gripper_language_difference,4,0.514676958322525,0.01705440878868092,0.9986533953746377
2,40–60%,2,Unrelated,gripper_language_difference,4,0.004388853907585144,0.005094647407531738,0.002291393841303509
3,40–60%,2,Unrelated,gripper_language_difference,4,0.017016977071762113,0.010579347610473744,0.016368835826188477
4,40–60%,2,Unrelated,gripper_language_difference,4,1.0080441534519196,1.0085058808326721,1.151556508778938
5,40–60%,2,Unrelated,gripper_language_difference,4,0.5109302848577499,0.011741340160369929,1.0062173003285075
6,40–60%,2,Unrelated,gripper_language_difference,5,0.010558569431304865,0.011775851249694824,0.0053844967437535075
7,40–60%,2,Unrelated,gripper_language_difference,4,0.5100939273834229,0.013194799423217773,1.0015766076634125
8,40–60%,2,Unrelated,gripper_language_difference,4,0.5181605219841003,0.015735387802123912,1.0098712475608163
9,40–60%,2,Unrelated,gripper_language_difference,4,0.4812600165605545,0.005884736776351929,0.9519732408646006
0,40–60%,2,Unrelated,full_action_language_distance,4,0.3130305684573599,0.15509332812980697,0.37796136679132103
1,40–60%,2,Unrelated,full_action_language_distance,4,0.9152759832082572,0.7101594117937793,0.9126003421604102
2,40–60%,2,Unrelated,full_action_language_distance,4,0.450920655009378,0.382022932971095,0.36927904198868294
3,40–60%,2,Unrelated,full_action_language_distance,4,0.5291175050834902,0.37703177619356837,0.4463798161060785
4,40–60%,2,Unrelated,full_action_language_distance,4,1.214744595403799,1.212894877448774,1.1068884923711781
5,40–60%,2,Unrelated,full_action_language_distance,4,0.8138318440620673,0.5593843646397252,0.8679640212130203
6,40–60%,2,Unrelated,full_action_language_distance,5,0.17498768437968143,0.11400748742655423,0.14893414911464659
7,40–60%,2,Unrelated,full_action_language_distance,4,0.684002680511329,0.20445908580974329,1.0322457114671642
8,40–60%,2,Unrelated,full_action_language_distance,4,0.9221337010989235,0.6626453964281609,0.9342285625893576
9,40–60%,2,Unrelated,full_action_language_distance,4,0.880059828628691,0.6348187527299531,0.7662814534906411
0,60–80%,3,Paraphrase,translation_language_distance,4,0.20804149900174151,0.19208721059578399,0.08932176485624177
1,60–80%,3,Paraphrase,translation_language_distance,4,0.25156817276865606,0.24849279833283963,0.1662638279205631
2,60–80%,3,Paraphrase,translation_language_distance,4,0.16926374064611954,0.15583365480406405,0.09366969280101464
3,60–80%,3,Paraphrase,translation_language_distance,4,0.15030210948536973,0.13392112493943376,0.07993059260254406
4,60–80%,3,Paraphrase,translation_language_distance,4,0.18917538210785517,0.16145017486505858,0.12806919418470075
5,60–80%,3,Paraphrase,translation_language_distance,4,0.13538829382600254,0.11959768577399928,0.07601311158683108
6,60–80%,3,Paraphrase,translation_language_distance,3,0.21984283988855804,0.22861750851441193,0.106050858287695
7,60–80%,3,Paraphrase,translation_language_distance,4,0.17226350583223612,0.1243698757795121,0.12258697940197871
8,60–80%,3,Paraphrase,translation_language_distance,4,0.18416401687689266,0.14133377005412276,0.1244827660387081
9,60–80%,3,Paraphrase,translation_language_distance,4,0.15694568885409033,0.1099522552858376,0.10233587009941594
0,60–80%,3,Paraphrase,rotation_language_distance,4,0.017929733710764284,0.015391372889389543,0.007897614398188818
1,60–80%,3,Paraphrase,rotation_language_distance,4,0.01689715604151948,0.02012337837664485,0.008056131030788541
2,60–80%,3,Paraphrase,rotation_language_distance,4,0.012855346099543492,0.014662200163514574,0.0038481991194678354
3,60–80%,3,Paraphrase,rotation_language_distance,4,0.013683317747830511,0.01490014557163986,0.003098707104515065
4,60–80%,3,Paraphrase,rotation_language_distance,4,0.015061418297876182,0.013434571091709237,0.003530184585518628
5,60–80%,3,Paraphrase,rotation_language_distance,4,0.020552926850362543,0.01888275846693664,0.011735896869048615
6,60–80%,3,Paraphrase,rotation_language_distance,3,0.016861633239309438,0.018279701080570983,0.005949039734750377
7,60–80%,3,Paraphrase,rotation_language_distance,4,0.02452222481997692,0.02636317187675739,0.009914011532532019
8,60–80%,3,Paraphrase,rotation_language_distance,4,0.015626987478374443,0.016132935041854733,0.002616536819623925
9,60–80%,3,Paraphrase,rotation_language_distance,4,0.015350969216956186,0.015047137773034677,0.002934605605473119
0,60–80%,3,Paraphrase,gripper_language_difference,4,0.005343958735465948,0.0064113736152647816,0.0031317008130588675
1,60–80%,3,Paraphrase,gripper_language_difference,4,0.5083542168140411,0.007837831974029541,1.0054449657744475
2,60–80%,3,Paraphrase,gripper_language_difference,4,0.007734000682830783,0.007386237382888794,0.003519201441677368
3,60–80%,3,Paraphrase,gripper_language_difference,4,0.002976492047309931,0.0033786296844481867,0.0020983022965954524
4,60–80%,3,Paraphrase,gripper_language_difference,4,0.4988931119441986,0.0030837059020996094,0.9934223694183543
5,60–80%,3,Paraphrase,gripper_language_difference,4,0.004487052559852545,0.004030644893646185,0.0032991175321222077
6,60–80%,3,Paraphrase,gripper_language_difference,3,0.681730588277181,0.0038626790046691895,1.1757422907426307
7,60–80%,3,Paraphrase,gripper_language_difference,4,0.006853446364402799,0.006168991327285767,0.003607299400627052
8,60–80%,3,Paraphrase,gripper_language_difference,4,0.002938687801360973,0.0036419034004210316,0.00180404812529577
9,60–80%,3,Paraphrase,gripper_language_difference,4,0.005640879273414612,0.005272477865219116,0.004002773370226002
0,60–80%,3,Paraphrase,full_action_language_distance,4,0.20895301987590392,0.19290098265626948,0.08950122675275497
1,60–80%,3,Paraphrase,full_action_language_distance,4,0.6656433837196859,0.24969854912105968,0.9365796357581477
2,60–80%,3,Paraphrase,full_action_language_distance,4,0.17022257211586697,0.15672766341309663,0.09309828572135533
3,60–80%,3,Paraphrase,full_action_language_distance,4,0.15114841117548888,0.13463382508375182,0.07952486381339464
4,60–80%,3,Paraphrase,full_action_language_distance,4,0.6073219230597314,0.16279096906474688,0.9441364513003548
5,60–80%,3,Paraphrase,full_action_language_distance,4,0.13849819647880685,0.12068716475106542,0.07335532299447528
6,60–80%,3,Paraphrase,full_action_language_distance,3,0.8014900447108918,0.22970354850802985,1.0955046088811413
7,60–80%,3,Paraphrase,full_action_language_distance,4,0.17507258218875396,0.12596690459630017,0.12125326914612326
8,60–80%,3,Paraphrase,full_action_language_distance,4,0.18504359348059413,0.1422055091696945,0.12413775772141253
9,60–80%,3,Paraphrase,full_action_language_distance,4,0.15808968497931603,0.11098845016843055,0.10184969866223417
0,60–80%,3,Contradictory,translation_language_distance,4,0.4224724056639353,0.4714000603445375,0.1863026668442608
1,60–80%,3,Contradictory,translation_language_distance,4,0.2844057835812242,0.24742358068330983,0.12893092656483773
2,60–80%,3,Contradictory,translation_language_distance,4,0.17310472209940514,0.09909887312353803,0.17547350742528098
3,60–80%,3,Contradictory,translation_language_distance,4,0.13565484919727758,0.09166238113690017,0.12484589001138344
4,60–80%,3,Contradictory,translation_language_distance,4,0.2157827499770078,0.16989335724839924,0.1760373477619255
5,60–80%,3,Contradictory,translation_language_distance,4,0.22670247936337512,0.1858432611636854,0.16404929631049783
6,60–80%,3,Contradictory,translation_language_distance,3,0.11950758583348019,0.0906658107549405,0.07374308262278305
7,60–80%,3,Contradictory,translation_language_distance,4,0.29720953302312814,0.21221847822069467,0.19487927871566152
8,60–80%,3,Contradictory,translation_language_distance,4,0.24476422497171543,0.21302361281541743,0.19344797355087628
9,60–80%,3,Contradictory,translation_language_distance,4,0.1815284868400683,0.16428327669248,0.13749411033472392
0,60–80%,3,Contradictory,rotation_language_distance,4,0.011206961033841391,0.011229406695186041,0.008198287046193109
1,60–80%,3,Contradictory,rotation_language_distance,4,0.01852276497278027,0.019185545614011465,0.007998067233039809
2,60–80%,3,Contradictory,rotation_language_distance,4,0.018957082813603247,0.01123079728111314,0.016655286289881978
3,60–80%,3,Contradictory,rotation_language_distance,4,0.010623242406282278,0.007601615397315593,0.007946124878895854
4,60–80%,3,Contradictory,rotation_language_distance,4,0.017414627709194646,0.008294443552624448,0.020011970743115778
5,60–80%,3,Contradictory,rotation_language_distance,4,0.02531981865009255,0.0129796863015081,0.028677612338900545
6,60–80%,3,Contradictory,rotation_language_distance,3,0.00979912284096422,0.007691279178618583,0.006181949956881846
7,60–80%,3,Contradictory,rotation_language_distance,4,0.023543216651953195,0.020034027796875496,0.017405165290284814
8,60–80%,3,Contradictory,rotation_language_distance,4,0.015677208626455802,0.015095172143284187,0.006604949411655391
9,60–80%,3,Contradictory,rotation_language_distance,4,0.027472519942057644,0.02966990227871747,0.013592020544507012
0,60–80%,3,Contradictory,gripper_language_difference,4,0.00854352116584775,0.007475495338439886,0.004507721460069176
1,60–80%,3,Contradictory,gripper_language_difference,4,0.49512030184268946,0.007361173629760742,0.980319702376094
2,60–80%,3,Contradictory,gripper_language_difference,4,0.0038235038518906195,0.0038893520832060657,0.0012837903308730552
3,60–80%,3,Contradictory,gripper_language_difference,4,0.003539979457855169,0.002440810203552246,0.0037164696898606873
4,60–80%,3,Contradictory,gripper_language_difference,4,0.007367193698883084,0.005961775779724177,0.005757029922428925
5,60–80%,3,Contradictory,gripper_language_difference,4,0.003749564290046664,0.003578245639800859,0.0030980762917360094
6,60–80%,3,Contradictory,gripper_language_difference,3,0.0023005008697509024,0.002435445785522239,0.0014228021638651716
7,60–80%,3,Contradictory,gripper_language_difference,4,0.4971123039722443,0.006239652633667103,0.9854482496389296
8,60–80%,3,Contradictory,gripper_language_difference,4,0.002720698714256231,0.0025324821472168524,0.0010735730084088973
9,60–80%,3,Contradictory,gripper_language_difference,4,0.0054945498704909446,0.005251049995422308,0.0014519617502651648
0,60–80%,3,Contradictory,full_action_language_distance,4,0.42291731795622656,0.4715860343863003,0.18590185511756022
1,60–80%,3,Contradictory,full_action_language_distance,4,0.7313003133703386,0.3821961650452608,0.8365477562349057
2,60–80%,3,Contradictory,full_action_language_distance,4,0.17429537691070654,0.09974107506305646,0.1761168378720238
3,60–80%,3,Contradictory,full_action_language_distance,4,0.13665976567579632,0.09341256601584116,0.12436139950519515
4,60–80%,3,Contradictory,full_action_language_distance,4,0.2188731110411756,0.17491016385908298,0.17351802550838696
5,60–80%,3,Contradictory,full_action_language_distance,4,0.23286706293741272,0.1863130904666965,0.1576080749067034
6,60–80%,3,Contradictory,full_action_language_distance,3,0.11993646059721251,0.0909951058878054,0.07400147641617315
7,60–80%,3,Contradictory,full_action_language_distance,4,0.744863971031799,0.4056019816672711,0.8471347325468683
8,60–80%,3,Contradictory,full_action_language_distance,4,0.24560375269765589,0.21422984279758456,0.1930170004555763
9,60–80%,3,Contradictory,full_action_language_distance,4,0.18546874711726996,0.16690816194921243,0.1349443144488319
0,60–80%,3,Unrelated,translation_language_distance,4,0.5557982718668968,0.5871316097564073,0.24686052842553302
1,60–80%,3,Unrelated,translation_language_distance,4,0.37265594629407256,0.37693054621722694,0.19906056713214224
2,60–80%,3,Unrelated,translation_language_distance,4,0.47819009914363914,0.4669642675086404,0.25834067901087543
3,60–80%,3,Unrelated,translation_language_distance,4,0.22212681837117912,0.19245755901784817,0.18297368621974966
4,60–80%,3,Unrelated,translation_language_distance,4,0.4495162168777484,0.5236951060491855,0.2452137289333294
5,60–80%,3,Unrelated,translation_language_distance,4,0.44906707342365204,0.4575360567298598,0.25365848573939515
6,60–80%,3,Unrelated,translation_language_distance,3,0.2785780813583818,0.31029461329168145,0.11417316037485015
7,60–80%,3,Unrelated,translation_language_distance,4,0.3833161302534507,0.3304619664295943,0.2450201739324089
8,60–80%,3,Unrelated,translation_language_distance,4,0.48018953932052744,0.5310949570509667,0.2597407140513353
9,60–80%,3,Unrelated,translation_language_distance,4,0.5197920086247442,0.6178719885271438,0.3121404614808919
0,60–80%,3,Unrelated,rotation_language_distance,4,0.043845708924051964,0.03814211079899245,0.04029641955611018
1,60–80%,3,Unrelated,rotation_language_distance,4,0.028742070953864746,0.02501650380470327,0.018556509992643844
2,60–80%,3,Unrelated,rotation_language_distance,4,0.03169813843051638,0.02827455119685759,0.02012312505767042
3,60–80%,3,Unrelated,rotation_language_distance,4,0.01877490257013467,0.016977650431836563,0.004494184692424921
4,60–80%,3,Unrelated,rotation_language_distance,4,0.03653728419237984,0.036147527968197625,0.02932135620396304
5,60–80%,3,Unrelated,rotation_language_distance,4,0.021961113932758965,0.01847876570450064,0.012915917375133574
6,60–80%,3,Unrelated,rotation_language_distance,3,0.015745188338003226,0.01298765517407126,0.008037335938890814
7,60–80%,3,Unrelated,rotation_language_distance,4,0.06085452103105571,0.037939664111292126,0.06871310527616496
8,60–80%,3,Unrelated,rotation_language_distance,4,0.046736979853838186,0.019086845542970268,0.06400064354217812
9,60–80%,3,Unrelated,rotation_language_distance,4,0.020901280257839498,0.021849975992058318,0.010771717576354554
0,60–80%,3,Unrelated,gripper_language_difference,4,0.5095013976097107,0.01964282989501953,0.9874550914460548
1,60–80%,3,Unrelated,gripper_language_difference,4,0.5033249706029892,0.007845044136047363,0.9959711030401436
2,60–80%,3,Unrelated,gripper_language_difference,4,1.0108612477779388,1.01250422000885,1.1517038248247646
3,60–80%,3,Unrelated,gripper_language_difference,4,0.010619282722473117,0.007088601589202936,0.008413124237597895
4,60–80%,3,Unrelated,gripper_language_difference,4,0.5066783130168915,0.009452849626541082,0.998671640177067
5,60–80%,3,Unrelated,gripper_language_difference,4,0.010646089911460793,0.01196423172950739,0.00602762345798721
6,60–80%,3,Unrelated,gripper_language_difference,3,0.6791569789250692,0.010479867458343506,1.166254827104507
7,60–80%,3,Unrelated,gripper_language_difference,4,0.005436107516288841,0.0033344924449921765,0.006524267133269697
8,60–80%,3,Unrelated,gripper_language_difference,4,0.5096505284309387,0.013308197259902843,0.9984528878954598
9,60–80%,3,Unrelated,gripper_language_difference,4,0.009943813085556003,0.010231465101242065,0.0061003717305374685
0,60–80%,3,Unrelated,full_action_language_distance,4,0.9147087259108009,0.6515629421400366,0.8262020703354223
1,60–80%,3,Unrelated,full_action_language_distance,4,0.7620596575740068,0.4116110273009923,0.8841158174036876
2,60–80%,3,Unrelated,full_action_language_distance,4,1.2802913450318432,1.3954602904163065,0.9363332647635658
3,60–80%,3,Unrelated,full_action_language_distance,4,0.2240992460049274,0.19433419842714003,0.18170627824424568
4,60–80%,3,Unrelated,full_action_language_distance,4,0.8562228651375303,0.6320748264489278,0.8332714965566311
5,60–80%,3,Unrelated,full_action_language_distance,4,0.4498513261109846,0.4580532340065108,0.2537715140315253
6,60–80%,3,Unrelated,full_action_language_distance,3,0.8588823060574079,0.374363814458182,1.037012053046356
7,60–80%,3,Unrelated,full_action_language_distance,4,0.38939609070916475,0.331837513337648,0.2520157961898125
8,60–80%,3,Unrelated,full_action_language_distance,4,0.835639980436589,0.5401084674187633,0.8911176060632787
9,60–80%,3,Unrelated,full_action_language_distance,4,0.5209749322560685,0.6187088962287814,0.3108982239088389
0,80–100%,4,Paraphrase,translation_language_distance,4,0.15738296420758166,0.14709898210647482,0.11076752077796038
1,80–100%,4,Paraphrase,translation_language_distance,4,0.14154890988650012,0.14587200124965724,0.08763028891934062
2,80–100%,4,Paraphrase,translation_language_distance,4,0.11552387035051367,0.11203314215367992,0.05984764953661206
3,80–100%,4,Paraphrase,translation_language_distance,4,0.14901155336665434,0.1292617034236709,0.10178232137804105
4,80–100%,4,Paraphrase,translation_language_distance,4,0.11716449969407436,0.11259978005153358,0.08382164493099795
5,80–100%,4,Paraphrase,translation_language_distance,4,0.15610635019174013,0.1362276358539044,0.10398898890446957
6,80–100%,4,Paraphrase,translation_language_distance,4,0.1175765984854223,0.10219865490470981,0.06422747985072685
7,80–100%,4,Paraphrase,translation_language_distance,4,0.09605779345347833,0.06594787380176623,0.08777034038817365
8,80–100%,4,Paraphrase,translation_language_distance,4,0.2001087086008701,0.1949226018250556,0.11360262542359013
9,80–100%,4,Paraphrase,translation_language_distance,4,0.11657548678743093,0.09928057510826055,0.06077740888104428
0,80–100%,4,Paraphrase,rotation_language_distance,4,0.015904447966098533,0.014885075539866552,0.004157140961111121
1,80–100%,4,Paraphrase,rotation_language_distance,4,0.018776306535645822,0.017787680472936433,0.010304429573259596
2,80–100%,4,Paraphrase,rotation_language_distance,4,0.01636794309340089,0.013483862446248471,0.010126509667659605
3,80–100%,4,Paraphrase,rotation_language_distance,4,0.011276019313617401,0.011050131875095693,0.003699202991462425
4,80–100%,4,Paraphrase,rotation_language_distance,4,0.010049756241183101,0.009970092645064701,0.0034222573635702544
5,80–100%,4,Paraphrase,rotation_language_distance,4,0.018697505342475572,0.017035261540575077,0.0057237570324945725
6,80–100%,4,Paraphrase,rotation_language_distance,4,0.013130976087648048,0.011040451116595535,0.005916563761397323
7,80–100%,4,Paraphrase,rotation_language_distance,4,0.010447759857659649,0.010790874330081938,0.0037491844036384976
8,80–100%,4,Paraphrase,rotation_language_distance,4,0.01768202748392299,0.01851243445938622,0.00462243020695308
9,80–100%,4,Paraphrase,rotation_language_distance,4,0.016318649359921243,0.012972550609240404,0.0074049200687004
0,80–100%,4,Paraphrase,gripper_language_difference,4,0.5218547582626343,0.008034795522689708,1.0295040011470746
1,80–100%,4,Paraphrase,gripper_language_difference,4,0.006386667490005438,0.005691528320312389,0.0015145819152225623
2,80–100%,4,Paraphrase,gripper_language_difference,4,0.5019526034593582,0.00422215461730957,0.9980634929324238
3,80–100%,4,Paraphrase,gripper_language_difference,4,0.005546748638153048,0.0041773319244383655,0.0032664499159491198
4,80–100%,4,Paraphrase,gripper_language_difference,4,0.004693329334259033,0.004345178604126032,0.0016803173208320664
5,80–100%,4,Paraphrase,gripper_language_difference,4,0.5081567019224167,0.003440946340560691,1.010983392007772
6,80–100%,4,Paraphrase,gripper_language_difference,4,0.0029572546482085904,0.002856135368347168,0.0022864824749521005
7,80–100%,4,Paraphrase,gripper_language_difference,4,0.0038627684116363803,0.004048258066177479,0.0022630060195576586
8,80–100%,4,Paraphrase,gripper_language_difference,4,0.004715427756309509,0.005543500185012817,0.0032279343415540303
9,80–100%,4,Paraphrase,gripper_language_difference,4,0.005952551960945129,0.004773050546646118,0.005100942910093552
0,80–100%,4,Paraphrase,full_action_language_distance,4,0.6092124613589429,0.14805587067235154,0.9868055025706461
1,80–100%,4,Paraphrase,full_action_language_distance,4,0.14361738633524515,0.1489044448053355,0.08674972824940622
2,80–100%,4,Paraphrase,full_action_language_distance,4,0.5702940177848776,0.11295813151820894,0.9593025876739575
3,80–100%,4,Paraphrase,full_action_language_distance,4,0.14988149400135622,0.1298118039284411,0.1012316938636435
4,80–100%,4,Paraphrase,full_action_language_distance,4,0.11811761937580578,0.11360290694101359,0.08310014460738842
5,80–100%,4,Paraphrase,full_action_language_distance,4,0.629787412300367,0.2179945488795642,0.9388008350269716
6,80–100%,4,Paraphrase,full_action_language_distance,4,0.11869530964950065,0.10390830440660226,0.0636752179873244
7,80–100%,4,Paraphrase,full_action_language_distance,4,0.09716172227363931,0.06746906848307221,0.08720002865183954
8,80–100%,4,Paraphrase,full_action_language_distance,4,0.20131249755523367,0.19611625846629677,0.11286966013384478
9,80–100%,4,Paraphrase,full_action_language_distance,4,0.11828762066477783,0.10177398274258741,0.060339854452802655
0,80–100%,4,Contradictory,translation_language_distance,4,0.19710773752863273,0.16173656768692887,0.1545621244065166
1,80–100%,4,Contradictory,translation_language_distance,4,0.19073399251123763,0.21782550787972943,0.09905018271760044
2,80–100%,4,Contradictory,translation_language_distance,4,0.29220887791288336,0.12763371606429882,0.3463920426081792
